d=7,d=2,c=d,c=d,e=7,c=e,d=6,e=e,b=7,e=8,c=3,b=9,c=0,e=3,e=4,d=c,b=d,d=0
a=2,c=a,a=a,b=1,b=8,d=1,e=c,c=2,e=d,b=c,c=4,c=b,d=d,e=9,d=7,b=3,a=d,a=7
a=8,a=5,c=0,b=5,e=0,d=8,a=d,b=0,e=1,a=0,a=d,a=9,b=c,a=d,c=1,b=0,c=b,a=8
d=7,d=4,a=8,b=8,c=1,d=6,b=0,c=b,c=d,b=c,a=d,b=9,c=d,c=b,e=8,b=0,c=1,e=8
a=3,c=6,d=a,b=6,d=6,c=0,c=9,e=a,a=d,b=6,b=3,c=9,b=b,b=b,b=7,b=1,c=a,d=6
d=7,b=d,e=d,a=b,d=9,e=9,e=6,b=8,a=5,c=2,d=b,b=3,c=c,d=e,a=c,c=1,e=6,e=6
b=5,d=1,a=d,c=2,d=7,a=b,a=8,a=7,e=c,b=8,c=c,d=9,a=5,a=b,a=0,b=1,d=e,c=2
c=6,c=1,a=c,c=6,c=3,d=7,d=6,a=4,b=9,b=3,d=1,b=4,d=d,b=2,b=1,a=5,e=a,a=5
e=4,a=9,e=9,a=a,d=9,a=d,b=8,b=8,d=7,b=7,b=9,b=5,c=8,a=5,c=5,a=6,b=b,a=6
c=1,c=c,a=6,a=a,b=a,a=1,a=1,a=8,a=c,d=8,d=3,c=4,a=5,b=a,c=b,e=2,b=d,b=3
e=3,a=6,d=e,e=e,e=6,d=e,d=9,c=a,a=1,e=5,c=7,c=7,e=e,b=c,c=3,b=d,e=b,e=9
a=1,d=a,d=6,b=d,c=7,a=4,a=d,d=8,b=d,c=5,e=c,b=3,c=9,b=4,e=a,e=b,a=1,b=4
c=2,d=8,c=2,b=c,e=7,c=0,a=c,c=1,a=0,c=d,d=3,d=5,c=9,d=c,e=a,e=4,d=7,b=2
a=8,c=8,d=9,e=1,b=d,d=b,e=b,d=c,e=8,e=e,e=c,e=6,b=d,b=1,c=5,a=0,c=c,e=6
e=2,e=9,d=6,c=6,a=c,e=a,a=d,a=7,b=8,b=2,d=0,e=3,c=e,e=c,e=3,e=d,d=6,e=0
e=2,c=e,b=c,c=4,a=e,a=b,c=1,e=5,d=a,c=7,b=a,e=a,a=8,a=0,e=a,a=8,b=3,c=7
c=2,e=0,e=e,b=e,e=4,a=b,b=7,b=b,c=a,d=4,b=a,d=3,c=e,c=5,d=5,c=e,e=8,e=8
e=5,b=e,b=8,d=b,d=8,c=5,d=4,e=1,d=3,d=6,e=b,d=c,b=8,b=6,d=9,e=0,e=d,e=9
b=1,c=8,b=b,e=2,d=5,d=b,b=c,e=e,e=9,d=3,d=0,d=7,d=8,c=c,c=3,d=c,d=4,c=3
b=1,d=b,d=b,a=8,a=5,b=8,b=1,e=d,a=0,a=b,a=d,a=b,e=6,b=2,e=3,d=6,a=1,e=3
e=0,d=7,c=e,c=0,e=0,c=e,c=1,d=c,c=e,c=e,b=e,d=e,b=8,e=e,d=7,a=3,a=e,d=7
e=8,a=6,e=a,c=4,b=e,a=1,b=c,a=0,c=1,b=3,e=b,e=2,d=0,b=7,d=e,a=7,d=6,c=1
c=7,a=4,c=2,c=c,a=1,a=c,c=1,a=a,c=2,c=7,d=7,a=d,e=c,d=3,d=a,e=c,b=a,a=7
c=2,a=5,d=a,c=3,d=c,a=c,e=8,d=a,a=e,e=0,e=3,b=5,a=1,c=a,b=0,a=e,d=a,c=1
a=7,a=a,a=a,c=a,e=3,b=8,a=1,d=9,d=d,d=c,b=c,c=1,b=e,e=c,a=d,a=4,a=4,a=4
b=4,d=7,c=5,c=b,a=8,b=b,c=3,a=c,a=c,b=0,c=8,d=d,b=c,e=b,a=1,b=a,a=1,c=8
c=2,b=6,b=c,a=b,d=1,b=7,e=a,c=4,c=c,c=d,a=2,c=7,d=9,d=3,b=d,e=2,d=a,c=7
c=4,b=c,c=c,b=4,d=7,a=d,d=a,d=a,c=6,a=c,c=5,c=2,c=d,e=0,a=5,a=9,d=7,d=7
b=3,b=9,b=6,d=b,d=d,e=5,a=2,a=2,d=6,a=e,d=b,c=d,c=1,c=c,e=a,d=d,e=0,d=6
c=5,b=1,d=6,d=b,c=d,c=d,c=b,a=c,e=2,c=2,e=b,b=b,c=0,a=6,d=1,e=b,c=4,e=1
d=0,d=4,d=d,a=5,c=3,e=c,a=e,a=e,c=5,a=6,b=d,c=b,d=6,d=a,e=0,e=8,c=6,e=8
a=0,d=a,c=8,a=2,e=9,e=e,e=e,d=c,b=c,c=4,b=a,c=1,b=5,b=6,e=e,d=e,d=a,d=2
e=6,a=9,a=8,c=2,d=e,b=3,c=a,c=8,c=9,d=5,c=e,c=0,e=c,d=e,a=e,b=9,d=4,c=0
c=6,c=c,e=6,b=c,a=c,b=3,b=e,a=4,a=b,b=b,a=c,e=0,b=9,e=6,b=1,b=2,e=e,a=6
a=1,b=7,c=a,c=8,d=b,b=a,e=7,e=e,e=6,e=9,a=a,d=a,e=8,c=d,c=4,a=1,d=9,b=1
b=1,e=5,c=5,e=5,b=5,a=6,d=b,c=1,b=7,d=5,d=7,e=5,a=2,c=9,e=0,b=4,e=c,b=4
e=6,e=0,e=e,b=5,a=7,b=7,c=e,d=9,c=b,d=4,c=4,c=4,c=2,c=4,b=d,a=1,c=5,d=4
b=3,a=3,d=b,b=d,e=7,c=b,a=d,d=c,c=1,d=e,c=1,d=e,b=6,d=e,d=9,c=2,d=c,e=7
c=9,a=9,d=5,e=d,b=d,b=5,b=2,a=a,a=7,b=3,c=3,d=b,b=6,b=e,b=3,a=a,e=e,b=3
c=4,d=c,a=c,d=8,c=4,e=9,d=a,c=c,b=3,c=0,e=7,c=c,a=a,e=e,a=7,c=b,d=e,b=3
b=5,b=b,a=b,b=8,c=7,a=8,c=5,d=3,d=4,e=3,a=1,a=1,d=5,b=e,d=e,e=4,c=4,e=4
c=7,a=c,b=2,d=1,e=b,c=3,e=7,c=e,a=d,c=0,d=0,e=d,c=3,e=7,c=2,e=e,b=1,c=2
a=3,b=a,b=4,d=b,d=6,e=d,d=8,c=3,d=0,b=c,c=7,d=a,c=3,c=a,a=b,e=5,c=8,e=5
a=1,b=a,d=3,e=3,e=2,d=d,d=7,e=7,b=a,a=7,a=0,d=a,a=1,a=e,a=3,d=3,d=6,a=3
a=8,a=6,c=3,b=1,b=5,e=a,b=0,e=4,a=b,a=1,e=6,d=8,e=2,c=d,d=3,a=6,a=d,c=8
b=5,c=b,e=b,a=7,c=4,d=b,e=a,e=2,c=5,a=a,c=2,e=4,e=b,e=d,e=d,d=8,e=d,a=7
d=8,b=d,d=d,b=d,c=1,c=d,b=c,b=c,d=8,e=4,c=6,e=8,a=0,e=8,a=1,a=3,c=3,e=8
c=2,c=c,b=c,a=2,c=0,a=9,b=5,b=b,c=b,a=a,c=9,a=3,a=6,a=c,b=3,b=b,d=2,a=9
a=3,e=a,e=6,d=3,c=e,d=a,a=1,c=c,d=0,c=2,b=c,d=a,a=3,a=d,d=7,d=3,e=3,b=2
e=1,d=e,e=d,a=d,c=e,c=7,b=d,c=a,e=1,e=4,a=b,a=1,a=6,a=d,a=3,d=1,a=d,e=4
d=3,e=5,a=8,c=1,b=8,a=6,d=a,e=4,c=b,c=a,d=6,d=6,b=6,b=a,c=6,a=a,c=a,d=6
e=8,c=e,e=3,e=4,a=1,c=e,d=a,c=e,e=0,d=e,c=a,e=9,d=d,e=d,d=3,b=7,d=e,c=1
b=7,c=2,b=c,e=c,a=e,c=a,b=2,b=a,e=8,e=b,b=a,a=7,a=3,d=c,a=d,c=b,c=4,b=2
b=7,a=b,e=0,d=a,e=2,c=0,e=2,e=d,b=5,c=a,a=5,d=1,c=a,c=1,a=d,b=a,e=8,b=1
e=3,c=e,c=c,a=2,a=1,b=a,e=9,e=6,a=c,b=2,a=c,b=7,c=0,c=c,b=c,a=c,e=5,a=0
a=9,a=6,d=a,c=6,c=5,a=2,c=1,a=5,c=d,b=2,b=8,e=0,a=8,a=1,a=4,c=4,c=0,e=0
b=4,c=0,d=9,b=0,a=c,d=5,d=c,e=4,e=9,a=b,d=c,d=b,d=d,c=2,b=3,c=4,a=e,e=9
b=5,c=4,e=2,e=2,c=b,e=b,c=0,b=2,c=e,d=6,b=5,a=e,c=e,c=4,c=5,e=b,b=7,b=7
d=7,e=1,c=4,d=0,b=d,d=c,e=2,d=b,c=c,a=b,c=7,d=d,a=e,d=3,c=9,b=a,c=7,c=7
d=9,e=d,e=e,d=5,c=d,c=3,a=1,d=0,d=e,d=a,a=d,d=6,d=d,d=4,a=d,c=0,e=c,c=0
e=4,b=e,c=6,a=9,b=b,d=b,a=d,a=e,a=c,a=e,e=a,b=b,a=7,c=2,d=0,b=1,e=b,e=1
e=7,d=e,d=e,c=e,c=9,e=d,c=c,e=c,a=5,a=e,e=c,e=2,a=3,a=a,a=d,b=e,d=4,b=2
b=2,c=1,a=2,a=1,c=b,c=a,a=a,e=9,e=c,d=0,b=e,d=5,c=7,c=1,d=c,e=9,d=c,c=1
e=2,e=3,a=7,e=e,c=7,e=9,d=1,a=e,c=d,e=1,d=e,a=1,c=2,d=a,e=d,c=a,d=9,c=1
a=8,e=9,b=e,c=7,c=5,d=2,e=4,e=c,b=c,c=3,c=2,b=2,c=d,b=7,d=c,e=1,c=a,a=8
d=6,b=d,b=d,a=d,b=6,c=9,d=7,c=2,c=a,e=0,c=4,e=0,e=c,c=7,c=9,c=9,d=d,b=6
d=2,d=3,c=d,c=d,d=4,d=d,b=d,e=d,a=b,b=d,a=c,a=9,e=8,c=d,b=d,b=e,b=8,e=8
d=9,a=d,a=4,b=d,b=b,d=2,a=8,a=5,d=6,c=6,a=6,b=3,a=6,a=7,a=3,d=2,a=9,d=2
c=0,a=7,c=6,b=c,b=8,b=3,b=a,d=1,d=a,e=9,a=b,b=4,b=9,e=4,b=1,d=4,c=3,e=4
b=0,d=b,e=8,b=3,d=1,c=e,b=7,d=c,a=b,e=e,a=1,a=0,d=8,a=1,a=8,d=d,b=b,c=8
d=9,c=7,e=c,b=c,b=e,d=d,e=0,e=e,a=d,d=7,e=a,b=b,d=a,e=2,b=c,a=c,e=e,a=7
d=5,b=6,a=b,c=4,b=d,b=2,a=0,d=0,a=0,d=6,e=c,d=7,d=d,e=a,c=a,d=0,c=5,a=0
c=2,d=c,e=c,d=0,d=8,b=6,a=b,a=0,e=c,b=e,b=b,a=0,a=7,b=c,a=1,b=d,c=4,e=2
d=9,e=8,c=9,a=4,e=3,b=4,b=5,d=1,a=8,c=a,d=e,d=c,d=d,e=3,d=2,b=8,a=b,a=8
e=1,e=9,a=3,e=0,a=5,c=6,e=c,e=c,b=e,e=e,d=e,e=3,e=4,e=0,c=7,e=8,a=3,e=8
b=7,b=0,b=b,c=b,b=c,a=9,d=2,d=d,c=b,b=5,e=4,c=b,e=1,c=2,d=3,e=8,a=c,a=2
a=6,a=4,a=2,b=a,e=3,c=8,a=a,d=3,d=8,e=6,b=9,c=8,c=6,d=5,a=2,e=4,d=d,c=6
c=3,d=9,b=4,e=b,a=6,d=1,a=c,c=b,e=7,b=e,a=5,b=3,e=b,a=c,d=e,d=3,b=6,c=4
a=5,a=9,d=a,e=d,c=2,a=2,e=9,b=d,c=7,b=7,c=b,e=3,d=a,c=5,a=e,e=3,b=6,d=2
c=9,b=9,e=9,a=9,d=7,c=8,c=4,c=7,a=c,a=3,d=1,e=6,b=6,e=6,d=c,d=7,e=9,a=3
e=3,e=9,b=7,d=1,c=e,e=c,d=1,b=1,a=b,a=8,b=c,b=2,b=2,d=9,b=7,c=c,d=2,b=7
a=8,d=8,e=5,c=3,e=a,c=6,c=8,c=8,d=7,d=1,e=d,c=7,c=1,b=7,d=0,d=9,a=4,b=7
b=0,c=4,b=c,b=8,e=6,e=0,e=e,d=6,b=b,e=c,b=e,b=0,d=1,e=8,a=1,e=6,d=3,d=3
a=3,b=a,d=0,b=3,e=5,e=a,c=0,a=b,e=a,e=b,e=6,b=5,d=1,b=a,b=c,b=8,a=4,a=4
d=9,b=d,d=0,a=d,e=8,c=0,e=a,d=7,c=0,d=1,b=a,b=1,a=e,e=2,d=5,b=8,b=6,c=0
e=5,d=e,c=e,e=c,d=2,b=3,c=9,b=e,b=e,d=d,b=6,c=5,c=b,e=1,e=8,c=b,b=9,c=6
b=2,a=0,a=4,b=a,c=8,b=2,b=6,b=c,b=3,d=b,c=a,a=a,b=3,c=d,e=c,b=e,c=6,a=4
d=4,e=d,d=5,d=0,c=d,b=4,a=b,e=d,c=c,a=4,b=4,c=d,d=a,d=8,c=e,b=8,a=5,d=8
d=0,b=7,c=0,a=d,b=b,b=4,d=b,a=0,b=9,d=2,d=4,b=8,a=4,a=2,e=b,a=d,c=d,e=8
a=6,d=a,b=a,c=0,a=8,e=a,e=2,c=b,c=d,a=8,d=3,a=6,c=c,a=6,e=8,d=7,b=8,e=8
a=6,e=a,b=e,d=6,e=b,b=d,b=a,a=d,c=9,d=7,b=8,a=9,e=e,b=e,e=b,c=a,b=c,c=9
a=6,d=0,b=d,d=5,b=3,d=a,d=9,e=d,b=9,e=4,d=0,d=8,b=8,d=b,e=3,a=7,b=9,d=8
e=2,b=3,d=b,a=d,b=a,a=8,d=e,a=2,a=3,d=9,d=d,c=d,c=b,b=8,a=b,b=6,a=9,a=9
d=7,b=2,b=8,b=7,e=0,b=5,d=e,c=4,b=c,d=2,a=1,d=b,c=a,a=0,a=8,b=a,e=1,a=8
b=1,d=b,b=b,a=0,d=b,a=b,e=8,c=7,c=d,c=8,c=3,b=4,e=b,d=5,c=3,d=a,d=a,b=4
b=3,a=b,c=b,b=b,b=a,e=5,d=b,b=8,c=a,c=e,a=5,d=0,c=5,b=6,d=9,e=5,c=5,e=5
e=4,c=4,e=c,a=3,a=1,d=a,a=5,c=e,a=e,b=9,d=a,e=2,a=4,b=a,b=4,a=9,e=d,a=9
b=7,b=6,e=8,b=e,d=5,e=9,c=7,d=2,a=d,c=7,e=4,b=6,a=8,e=6,b=a,e=c,b=3,d=2
d=1,d=d,a=9,c=6,c=8,c=3,c=d,c=0,c=4,c=3,c=d,a=c,a=d,d=2,e=c,b=2,b=d,d=2
a=9,c=a,b=7,d=a,c=3,c=4,a=c,b=7,e=8,a=6,b=c,d=0,e=7,e=5,b=d,d=3,b=d,d=3
b=3,b=b,b=b,c=7,e=8,d=8,b=3,c=8,d=0,d=b,a=6,a=a,e=5,b=6,d=d,b=e,e=c,c=8
e=3,a=e,b=e,c=5,d=6,d=4,b=3,e=e,a=0,b=d,d=0,d=e,d=2,e=6,c=4,a=a,a=2,d=2
c=1,d=9,b=7,e=d,c=1,e=0,e=0,d=e,c=d,d=5,c=c,a=e,a=0,d=c,b=6,b=1,d=d,d=0
e=4,b=e,d=b,e=7,b=4,c=1,a=e,a=0,e=0,d=6,c=0,b=6,b=c,b=6,c=c,d=e,c=c,a=0
d=3,d=d,e=7,e=6,b=d,a=1,e=b,a=3,a=7,a=3,b=5,c=0,e=4,a=9,a=9,b=8,d=6,d=6
a=2,b=9,a=6,a=5,e=9,b=9,e=b,b=6,e=7,d=3,a=4,b=4,a=6,e=3,e=5,e=d,c=8,a=6
b=1,b=5,c=b,e=1,a=1,c=9,d=a,c=7,c=3,b=5,b=1,c=e,c=a,c=8,e=4,c=e,d=b,a=1
d=6,a=2,a=1,a=a,b=5,a=b,e=3,e=b,e=3,b=3,d=b,e=d,b=0,e=9,a=e,a=d,a=3,d=3
b=5,c=6,c=b,a=9,c=8,d=b,c=9,e=a,d=a,c=c,b=6,a=2,c=1,c=4,d=0,a=5,e=7,a=5
b=7,d=6,c=b,d=0,c=c,a=c,d=6,b=5,d=c,b=2,b=a,b=4,e=0,d=e,c=8,d=6,d=6,e=0
a=5,c=a,e=4,c=a,b=6,c=7,d=e,c=d,e=8,d=a,c=9,c=a,c=b,e=b,c=7,b=c,c=1,c=1
c=1,a=0,d=a,a=8,d=d,a=0,b=1,a=3,e=a,b=7,d=8,d=8,c=d,c=3,c=7,c=1,d=2,b=7
b=5,d=b,a=0,e=a,a=2,c=a,c=a,c=8,c=1,c=a,b=0,c=5,d=3,b=b,a=d,c=2,c=d,e=0
b=3,a=b,c=b,e=a,b=b,c=e,c=6,b=c,c=3,e=4,c=0,d=0,a=9,e=e,e=3,a=8,d=d,e=3
a=8,b=7,b=b,a=2,c=9,c=b,b=0,d=c,a=5,c=3,c=a,d=d,a=d,c=d,e=5,a=c,a=0,e=5
b=6,b=3,c=7,b=c,b=b,c=c,a=c,d=6,e=8,a=6,b=c,b=6,c=1,a=5,c=c,c=2,d=d,a=5
e=2,b=5,a=b,a=5,c=6,b=b,d=0,b=d,d=9,a=a,e=6,d=6,b=4,b=b,d=a,a=d,a=d,c=6
d=3,c=9,b=0,d=0,e=7,a=d,a=2,c=a,a=a,c=1,d=4,c=b,c=3,e=9,a=e,e=5,a=8,e=5
e=2,b=e,b=1,b=7,e=9,d=e,a=3,e=b,a=e,a=4,d=5,c=a,a=d,e=0,e=5,a=5,c=a,c=5
c=5,b=c,b=b,d=8,a=d,e=3,d=c,a=1,d=2,e=a,a=7,a=7,a=d,c=a,d=7,d=7,d=0,e=1
c=5,a=c,c=3,c=9,c=c,d=c,b=a,d=d,d=b,c=c,d=3,c=2,e=0,c=9,e=6,a=5,b=a,d=3
c=0,c=c,e=3,e=c,b=8,e=0,a=6,a=a,b=5,b=b,d=c,b=0,d=0,b=1,d=a,a=7,e=c,a=7
d=7,e=6,d=d,d=1,a=d,d=0,c=5,d=9,a=8,d=c,e=e,d=9,e=1,a=c,d=d,c=8,d=9,d=9
c=0,b=8,d=6,d=d,d=7,d=6,a=7,b=3,d=b,e=c,c=2,d=b,b=a,b=e,a=4,e=c,c=0,b=0
c=5,b=8,e=9,a=4,a=9,e=9,b=5,c=e,d=6,a=c,a=e,d=7,a=2,e=2,a=1,a=2,b=3,e=2
d=3,e=d,b=3,b=3,b=b,c=7,a=8,b=c,b=a,a=8,b=7,d=a,c=9,c=6,a=e,a=7,d=b,d=7
b=1,a=2,e=b,b=0,e=2,c=1,b=b,e=b,e=a,c=6,b=c,d=7,c=a,e=4,c=9,e=c,b=6,b=6
b=2,e=b,d=6,b=7,a=5,c=7,c=4,a=4,c=3,c=e,b=1,c=0,c=8,d=2,b=2,d=a,a=6,c=8
d=0,e=6,b=0,e=d,e=4,a=5,d=9,d=e,c=4,d=8,c=8,a=a,c=0,a=1,c=d,a=a,b=6,a=1
d=1,d=2,e=d,e=7,a=4,d=3,d=7,d=5,c=a,d=c,e=d,a=9,b=a,a=3,e=7,d=9,b=2,a=3
c=6,b=9,a=9,a=6,a=0,d=b,d=9,d=c,c=6,d=9,e=d,e=e,e=c,d=a,e=7,b=1,e=c,c=6
b=8,c=5,a=9,e=5,d=e,c=d,c=4,b=c,b=9,a=5,e=5,b=a,a=1,e=b,a=b,c=a,b=b,b=5
b=8,b=1,e=6,b=4,e=b,e=e,b=8,d=b,e=e,c=2,e=d,e=6,c=9,a=2,e=c,c=6,a=7,e=9
a=3,b=1,e=a,e=5,c=9,d=a,b=6,a=5,a=2,b=8,d=4,b=6,c=6,b=5,c=8,c=4,b=a,d=4
d=5,b=6,c=0,e=7,d=9,d=e,b=2,e=0,b=b,a=e,a=a,e=e,d=9,c=3,d=a,b=d,d=6,c=3
b=8,d=7,b=d,a=8,d=1,d=a,c=d,b=2,a=2,b=6,e=0,b=6,e=d,d=1,c=b,d=6,d=1,d=1
e=0,b=0,b=7,b=3,e=3,e=e,d=b,c=b,c=9,b=6,d=7,b=4,a=e,d=2,d=4,c=4,a=5,a=5
a=8,b=9,c=3,a=a,c=1,c=2,b=b,a=6,b=4,b=c,a=c,e=b,c=0,d=3,a=d,c=0,d=8,e=2
e=6,c=e,a=7,c=e,e=0,e=5,a=a,c=c,d=1,b=7,d=5,c=2,e=9,c=9,b=9,a=6,b=2,b=2
a=1,d=a,e=a,e=8,e=d,a=6,e=3,c=1,c=0,c=a,c=d,c=a,d=d,b=1,c=a,d=b,b=7,d=1
d=1,d=d,e=d,c=d,d=9,e=e,c=5,b=c,d=c,e=c,e=2,b=1,a=4,e=6,c=e,e=6,d=6,e=6
a=0,c=8,b=8,d=2,a=a,c=3,b=b,c=d,d=4,a=d,c=a,c=d,e=5,b=4,b=4,d=a,b=c,e=5
a=4,d=a,e=a,d=0,c=3,e=2,a=1,c=d,b=e,b=1,c=c,e=d,e=4,b=1,c=c,e=3,c=a,b=1
e=3,a=5,e=a,b=e,c=3,c=4,d=7,b=c,d=0,a=8,b=6,e=7,b=a,c=7,a=5,d=7,d=a,c=7
d=3,c=d,d=8,e=3,d=5,e=6,b=9,a=0,e=2,a=0,b=c,b=d,e=c,a=2,c=e,d=9,b=9,b=9
a=5,a=a,e=a,a=5,a=a,e=e,a=e,c=a,c=3,a=a,c=3,a=3,e=0,e=7,b=a,b=6,b=c,e=7
c=6,e=2,b=0,c=1,b=b,e=3,e=6,e=8,c=c,a=4,c=e,e=a,b=a,d=3,c=5,c=0,c=d,e=4
a=5,d=a,c=5,a=c,c=0,e=c,e=c,e=5,e=e,e=a,c=d,c=a,a=a,e=c,a=d,d=1,a=0,e=5
a=4,c=a,a=9,b=0,a=4,d=8,b=a,a=4,c=2,a=a,d=c,b=9,e=d,c=b,a=e,a=b,e=d,a=9
b=0,d=b,e=d,c=e,e=e,b=e,d=b,c=0,a=d,a=5,d=b,a=d,d=8,d=1,d=3,b=6,c=c,a=0
c=6,e=c,c=c,a=e,d=c,d=0,b=5,e=8,c=a,b=d,e=4,a=b,b=1,e=0,e=4,e=d,a=c,a=6
a=8,c=0,a=a,d=0,d=d,a=c,d=8,d=6,e=a,c=0,d=c,b=6,c=1,b=7,a=a,b=d,b=8,b=8
a=7,e=5,b=a,c=6,c=c,b=0,e=1,c=b,c=6,b=b,b=b,e=4,e=c,e=8,b=6,e=8,d=8,e=8
c=5,a=7,b=5,c=7,d=a,a=b,c=2,c=3,b=d,e=a,a=4,b=9,a=1,b=a,d=e,c=1,d=5,b=1
e=2,b=0,c=e,c=0,a=7,c=6,c=5,a=9,b=c,d=0,c=6,e=b,d=d,b=b,a=5,d=e,d=a,c=6
b=9,e=b,b=b,e=3,d=b,d=8,a=8,b=3,a=7,c=a,e=d,d=1,e=b,e=c,e=b,c=e,c=a,a=7
a=7,b=9,d=a,b=9,d=7,c=d,e=5,c=6,a=3,e=6,a=b,a=e,a=e,b=a,a=e,a=6,a=6,e=6
c=7,e=3,b=e,b=5,b=e,c=8,c=6,d=1,e=b,e=5,e=1,e=e,e=3,e=9,e=7,d=2,c=8,b=3
e=9,c=e,b=c,e=1,b=4,e=0,e=9,a=e,a=c,e=3,d=b,d=e,a=2,b=5,e=8,c=1,a=2,c=1
b=2,b=3,c=b,b=b,b=b,a=9,d=1,e=9,d=a,e=3,a=5,b=e,d=8,b=e,c=9,c=b,a=2,c=3
e=9,a=e,a=e,a=3,e=6,c=e,e=6,c=6,c=0,e=9,c=5,c=c,d=7,b=1,e=2,e=5,b=0,e=5
c=0,b=c,e=b,d=8,c=4,c=8,a=c,c=0,c=5,b=c,b=0,d=7,a=e,e=1,b=e,d=4,b=5,a=0
b=1,d=b,b=9,a=d,c=2,a=1,b=d,d=c,d=8,d=2,a=c,e=6,a=d,b=9,d=c,d=b,a=5,d=9
a=4,d=3,e=a,b=a,c=5,b=0,b=9,e=7,a=c,c=a,b=2,a=c,e=4,a=c,c=2,b=4,d=8,c=2
c=4,e=7,d=6,a=8,e=2,d=c,e=2,c=d,c=5,e=4,d=e,e=6,e=c,e=9,e=6,a=9,e=c,a=9
d=4,e=2,e=0,a=5,a=2,c=6,d=d,e=c,d=0,e=8,a=7,c=5,d=9,c=8,b=2,e=d,c=3,d=9
e=4,c=9,b=8,c=e,a=c,d=b,b=1,b=4,b=2,c=a,a=b,a=9,c=b,c=1,e=e,d=6,a=b,d=6
a=4,c=8,d=1,c=d,a=4,b=c,a=d,a=b,a=6,a=3,a=d,e=0,d=d,c=0,b=a,d=7,c=3,a=1
e=4,d=9,e=e,a=e,c=8,b=d,b=c,c=8,c=4,d=a,b=0,e=d,b=1,b=1,e=9,b=a,e=8,e=8
e=7,e=7,d=e,b=8,d=d,b=5,c=0,e=2,d=b,d=3,b=8,d=2,c=e,c=c,d=9,d=d,c=3,c=3
d=2,e=4,e=e,e=d,e=e,a=5,a=5,d=9,b=d,c=9,d=2,c=c,e=9,a=c,d=8,b=9,a=e,c=9
b=4,a=b,d=4,b=d,d=8,e=6,b=b,a=4,a=2,b=2,c=9,e=3,a=b,d=5,a=9,d=a,c=a,e=3
a=7,c=a,a=a,b=5,c=4,e=b,a=b,e=7,d=c,c=e,a=c,a=4,c=b,c=6,c=3,a=b,d=7,d=7
c=6,c=c,e=c,a=8,c=a,a=7,c=c,c=8,a=e,e=2,c=0,b=8,d=2,d=7,c=0,b=7,a=e,e=2
a=9,d=8,d=7,c=7,e=d,c=c,d=8,c=c,c=d,c=1,b=d,d=d,e=5,b=6,d=d,d=9,a=e,d=9
b=6,e=4,e=2,a=e,a=e,a=1,a=9,e=a,e=7,b=4,c=7,d=e,d=2,a=0,b=4,b=8,b=5,e=7
b=8,c=b,c=b,e=c,a=4,e=c,b=8,b=a,c=7,b=2,b=6,d=8,a=4,d=5,e=c,a=d,d=a,e=7
d=2,c=4,e=2,b=e,a=0,c=8,d=0,a=a,b=2,c=7,a=6,d=b,c=d,d=3,a=2,a=5,a=7,c=2
c=4,a=9,b=7,e=b,b=e,d=8,e=8,c=5,c=1,b=2,b=b,d=9,c=4,d=e,d=7,c=a,b=8,e=8
e=4,a=3,d=a,b=a,a=e,c=9,c=1,c=5,b=1,b=9,d=4,b=8,b=1,a=c,a=8,d=a,c=5,a=8
c=7,d=c,e=9,b=e,c=2,e=b,e=c,b=e,b=b,a=9,a=7,a=1,d=2,b=3,d=6,b=7,b=e,b=2
e=5,e=e,e=e,b=1,a=e,e=4,a=4,b=a,a=a,b=1,a=5,d=8,a=0,c=a,e=4,a=0,e=c,d=8
a=8,e=a,b=a,c=7,b=4,c=3,a=0,a=6,b=b,a=e,b=e,b=e,a=7,e=5,b=1,b=c,c=b,e=5
d=7,a=d,d=a,e=4,a=a,d=d,c=5,b=8,b=a,d=b,e=2,c=0,e=1,e=0,d=0,d=3,e=2,e=2
c=3,b=7,a=7,e=b,d=0,c=1,d=a,b=5,c=2,c=3,d=4,d=c,e=c,e=b,a=8,a=b,e=d,c=3
a=7,e=3,e=1,e=a,e=6,a=3,b=a,e=b,e=a,c=4,e=a,c=e,a=1,b=1,a=a,a=0,e=3,a=0
d=4,b=3,e=d,c=6,a=c,c=d,b=6,a=b,b=c,a=2,a=1,c=7,d=c,b=a,d=d,d=a,e=9,c=7
b=5,a=b,c=7,a=8,e=c,b=4,e=e,d=2,e=8,a=4,b=b,e=d,b=a,b=c,e=9,b=a,a=0,b=4
b=6,a=4,e=b,b=b,b=b,a=0,b=b,d=2,b=b,c=3,c=b,e=b,e=3,a=3,b=c,a=d,c=7,a=2
e=1,a=e,a=1,c=2,b=2,e=a,d=8,e=9,e=3,e=0,d=9,d=3,b=1,d=a,d=1,c=c,a=e,a=0
e=9,e=e,b=0,a=b,c=a,c=1,d=1,e=7,b=c,b=b,c=7,c=b,c=3,d=b,b=b,c=7,a=d,a=1
c=0,c=6,a=c,d=a,c=1,e=8,e=e,c=5,c=4,a=2,a=d,c=a,b=5,b=4,e=6,c=9,b=c,e=6
b=9,a=9,b=a,d=9,a=3,e=d,c=9,d=2,b=e,c=6,e=0,d=3,b=d,e=a,c=e,a=4,b=d,d=3
d=2,e=8,a=d,c=d,c=a,a=a,c=8,c=e,e=6,a=d,b=1,b=e,b=9,c=5,a=a,a=b,e=9,d=2
